Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
20.0,6,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0,10,0.0,DDoS-TCP_Flood
8.0,17,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0,10,0.0,DDoS-UDP_Flood
4.0,17,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,9380,362,1514,938.0,607.1573107523288,938.0,0.0,10,368640.0,DDoS-UDP_Fragmentation
20.0,6,64.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0,10,0.0,DDoS-RSTFINFlood
20.0,6,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0,10,0.0,DDoS-TCP_Flood
20.0,6,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0,10,0.0,DoS-TCP_Flood
32.0,6,64.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15625,1514,1999,1562.5,153.3704665181664,1562.5,0.0,10,23522.5,Benign_Final
15.2,17,119.2,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,2,1,0,0,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.0,0.1,0.0,1.0,1.0,882,60,230,88.2,52.16597443630177,88.2,0.0,10,2721.288888888889,Recon-PortScan
4.0,17,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,9380,362,1514,938.0,607.1573107523288,938.0,0.0,10,368640.0,DDoS-UDP_Fragmentation
0.0,47,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5920,592,592,592.0,0.0,592.0,0.0,10,0.0,Mirai-greeth_flood
8.0,17,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5540,554,554,554.0,0.0,554.0,0.0,10,0.0,Mirai-udpplain
20.0,6,72.8,9783.77420107301,0.2,0.0,0.0,0.1,0.5,0.0,0.0,5,0,2,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1109,66,441,110.9,116.36861929040644,110.9,0.0001022100448608,10,13541.655555555555,Recon-PortScan
20.0,6,64.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0,10,0.0,DDoS-PSHACK_Flood
28.8,6,96.3,0.0,0.1,0.2,0.0,0.2,0.7,0.0,0.0,7,2,1,0,0.6,0.1,0.1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1415,66,441,141.5,128.70228349869234,141.5,0.0,10,16564.277777777777,Recon-PingSweep
20.0,6,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0,10,0.0,DDoS-SynonymousIP_Flood
22.8,6,53.2,0.0,0.0,0.7,0.3,0.0,0.3,0.0,0.0,3,7,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0,10,0.0,Recon-HostDiscovery
20.8,6,85.5,0.0,0.1,0.1,0.0,0.1,0.4,0.0,0.0,4,1,1,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.0,0.0,0.0,1.0,1.0,1103,60,348,110.3,98.3283049561801,110.3,0.0,10,9668.455555555554,Recon-OSScan
20.0,6,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0,10,0.0,DDoS-TCP_Flood
20.0,6,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0,10,0.0,DDoS-TCP_Flood
20.0,6,64.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0,10,0.0,DDoS-PSHACK_Flood
20.0,6,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0,10,0.0,DoS-SYN_Flood
4.0,17,64.0,10080.03845229512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,9380,362,1514,938.0,607.1573107523288,938.0,9.920597076416016e-05,10,368640.0,DDoS-UDP_Fragmentation
20.0,6,64.0,9988.816384853537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0001001119613647,10,0.0,DDoS-SYN_Flood
34.4,6,210.4,0.0,0.0,0.0,0.0,0.7,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21208,78,2922,2120.8,1183.1904890309647,2120.8,0.0,10,1399939.7333333334,MITM-ArpSpoofing
26.4,6,64.0,0.0,0.0,0.4,0.0,0.3,0.8,0.0,0.0,8,4,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,831,60,222,83.1,49.208061670150485,83.1,0.0,10,2421.4333333333334,DDoS-SlowLoris
20.0,6,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0,10,0.0,DDoS-SynonymousIP_Flood
20.0,6,64.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0,10,0.0,DDoS-PSHACK_Flood
20.0,6,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0,10,0.0,DoS-TCP_Flood
30.8,6,64.0,0.0,0.2,0.0,0.0,0.4,1.0,0.0,0.0,10,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1434,66,680,143.4,191.08299534786207,143.4,0.0,10,36512.71111111112,Recon-PortScan
32.8,6,64.0,4992.030468935967,0.0,0.1,0.0,0.4,0.9,0.0,0.0,9,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19492,74,2962,1949.2,975.6152247001204,1949.2,0.0002003192901611,10,951825.0666666668,DoS-HTTP_Flood
0.0,47,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5920,592,592,592.0,0.0,592.0,0.0,10,0.0,Mirai-greeth_flood
29.6,6,67.6,0.0,0.1,0.1,0.0,0.3,0.9,0.0,0.0,9,1,1,0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,1.0,1.0,1842,60,995,184.2,291.1917275992266,184.2,0.0,10,84792.6222222222,VulnerabilityScan
32.0,6,64.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18704,422,4410,1870.4,1211.2208900297435,1870.4,0.0,10,1467056.0444444446,DoS-HTTP_Flood
20.0,6,64.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0,10,0.0,DDoS-RSTFINFlood
26.0,6,64.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,5,0,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7870,60,1514,787.0,766.3252863141373,787.0,0.0,10,587254.4444444445,DDoS-HTTP_Flood
28.0,6,118.0,0.0,0.0,0.1,0.0,0.4,0.9,0.0,0.0,9,1,0,0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1219,60,317,121.9,85.13185850980426,121.9,0.0,10,7247.433333333332,Recon-PortScan
0.0,1,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,9380,362,1514,938.0,607.1573107523288,938.0,0.0,10,368640.0,DDoS-ICMP_Fragmentation
40.0,6,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,740,74,74,74.0,0.0,74.0,0.0,10,0.0,DDoS-HTTP_Flood
10.0,6,64.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9440,374,1514,944.0,600.832755431992,944.0,0.0,10,361000.0,DDoS-ACK_Fragmentation
20.0,6,103.3,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5,0,0,0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1428,60,497,142.8,154.22407939964066,142.8,0.0,10,23785.066666666666,VulnerabilityScan
32.0,6,96.2,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1279,66,264,127.9,73.02122978969884,127.9,0.0,10,5332.1,Benign_Final
32.0,6,247.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26364,1494,2922,2636.4,602.0976664960594,2636.4,0.0,10,362521.6,MITM-ArpSpoofing
16.0,17,80.8,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,2,1,0,0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,579,46,77,57.9,12.041133206176609,57.9,0.0,10,144.9888888888889,DNS_Spoofing
30.8,6,235.1,10010.272076372315,0.0,0.0,0.0,0.9,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23606,164,2922,2360.6,973.7232324091548,2360.6,9.989738464355467e-05,10,948136.9333333332,MITM-ArpSpoofing
20.0,6,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0,10,0.0,DDoS-SYN_Flood
32.0,6,208.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,870,66,156,87.0,35.04283093587046,87.0,0.0,10,1228.0,DNS_Spoofing
0.0,47,57.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.9,5262,60,578,526.2,163.80598279672205,526.2,0.0,10,26832.4,Mirai-greip_flood
39.2,6,64.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,1,9,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5076,74,4410,507.6,1371.163593449009,507.6,0.0,10,1880089.6000000003,DDoS-HTTP_Flood
20.0,6,64.0,10000.72484501669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,9.999275207519532e-05,10,0.0,DoS-TCP_Flood
10.0,6,64.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9440,374,1514,944.0,600.832755431992,944.0,0.0,10,361000.0,DDoS-ACK_Fragmentation
0.0,47,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5780,578,578,578.0,0.0,578.0,0.0,10,0.0,Mirai-greip_flood
8.0,17,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0,10,0.0,DDoS-UDP_Flood
10.0,6,64.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9440,374,1514,944.0,600.832755431992,944.0,0.0,10,361000.0,DDoS-ACK_Fragmentation
0.8,1,83.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,1.0,1.0,9248,230,1514,924.8,622.316961041558,924.8,0.0,10,387278.4,DDoS-ICMP_Fragmentation
15.6,17,111.5,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.0,4,0,0,0,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.1,0.0,0.0,0.9,0.9,1124,60,178,112.4,43.37485190496652,112.4,0.0,10,1881.377777777778,VulnerabilityScan
10.0,6,64.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9440,374,1514,944.0,600.832755431992,944.0,0.0,10,361000.0,DDoS-ACK_Fragmentation
24.0,6,48.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0,10,0.0,Recon-PortScan
0.0,1,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0,10,0.0,DDoS-ICMP_Flood
27.6,6,64.0,0.0,0.0,0.5,0.3,0.0,0.3,0.0,0.0,3,5,0,3,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,640,50,74,64.0,10.708252269472672,64.0,0.0,10,114.66666666666669,DNS_Spoofing
19.2,6,109.6,0.0,0.0,0.3,0.6,0.0,0.6,0.0,0.0,6,3,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,600,60,60,60.0,0.0,60.0,0.0,10,0.0,Recon-HostDiscovery
20.0,6,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0,10,0.0,DoS-TCP_Flood
20.0,6,64.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0,10,0.0,DDoS-PSHACK_Flood
4.0,17,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,9380,362,1514,938.0,607.1573107523288,938.0,0.0,10,368640.0,DDoS-UDP_Fragmentation
18.4,6,46.9,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.0,2,6,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.1,0.1,0.0,0.9,0.9,638,60,98,63.8,12.016655108639842,63.8,0.0,10,144.4,Recon-HostDiscovery
26.4,6,96.3,0.0,0.2,0.0,0.0,0.4,0.8,0.0,0.0,8,0,2,0,0.3,0.5,0.1,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,1709,60,573,170.9,183.76159071531308,170.9,0.0,10,33768.32222222223,VulnerabilityScan
4.0,17,64.0,9960.3514604607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,9380,362,1514,938.0,607.1573107523288,938.0,0.0001003980636596,10,368640.0,DDoS-UDP_Fragmentation
0.0,47,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5920,592,592,592.0,0.0,592.0,0.0,10,0.0,Mirai-greeth_flood
10.0,6,64.0,9920.302743614002,0.0,0.0,0.0,0.0,0.5,0.0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9440,374,1514,944.0,600.832755431992,944.0,0.0001008033752441,10,361000.0,DDoS-ACK_Fragmentation
0.0,1,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0,10,0.0,DDoS-ICMP_Flood
0.0,1,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,9380,362,1514,938.0,607.1573107523288,938.0,0.0,10,368640.0,DDoS-ICMP_Fragmentation
32.8,6,64.0,0.0,0.0,0.1,0.0,0.2,0.9,0.0,0.0,9,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4886,66,1514,488.6,679.480880280429,488.6,0.0,10,461694.2666666667,DDoS-HTTP_Flood
20.0,6,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0,10,0.0,DDoS-SYN_Flood
20.0,6,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0,10,0.0,DDoS-SynonymousIP_Flood
9.6,17,60.8,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.1,0.0,1.0,1.0,816,60,230,81.6,53.45652439132196,81.6,0.0,10,2857.6000000000004,VulnerabilityScan
12.8,17,80.4,10029.421329507411,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,890,60,230,89.0,60.620861828984985,89.0,9.970664978027343e-05,10,3674.8888888888887,Benign_Final
24.0,6,49.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0,10,0.0,Recon-OSScan
30.0,6,222.3,0.0,0.0,0.0,0.0,0.6,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,16425,60,2922,1642.5,1413.118006395786,1642.5,0.0,10,1996902.5,MITM-ArpSpoofing
8.0,17,64.0,10010.272076372315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5540,554,554,554.0,0.0,554.0,9.989738464355467e-05,10,0.0,Mirai-udpplain
31.2,6,64.0,0.0,0.1,0.2,0.2,0.1,0.7,0.0,0.0,7,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2250,60,1514,225.0,454.9893771653722,225.0,0.0,10,207015.3333333333,DDoS-HTTP_Flood
10.0,6,64.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9440,374,1514,944.0,600.832755431992,944.0,0.0,10,361000.0,DDoS-ACK_Fragmentation
20.0,6,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0,10,0.0,DDoS-SYN_Flood
8.0,17,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5540,554,554,554.0,0.0,554.0,0.0,10,0.0,Mirai-udpplain
20.0,6,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0,10,0.0,DDoS-SYN_Flood
28.8,6,64.6,0.0,0.2,0.2,0.0,0.2,0.7,0.0,0.0,7,2,2,0,0.6,0.1,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1224,66,441,122.4,120.9041861236501,122.4,0.0,10,14617.822222222228,VulnerabilityScan
20.0,6,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0,10,0.0,DDoS-SYN_Flood
0.0,47,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5780,578,578,578.0,0.0,578.0,0.0,10,0.0,Mirai-greip_flood
0.0,1,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,9380,362,1514,938.0,607.1573107523288,938.0,0.0,10,368640.0,DDoS-ICMP_Fragmentation
20.0,6,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0,10,0.0,DDoS-SynonymousIP_Flood
